bias,lang,run,sample,"NP,np","NP,NP,NP","S,NP,S","S,NP,VP","S,S,NP","S,VP,NP","S,VP","V,v","VP,NP,V","VP,NP,VP","VP,V,NP","VP,V","VP,VP,NP"
Biased,English,1,265,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,266,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,267,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,268,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,269,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,270,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,271,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,272,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,273,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,274,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,275,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,276,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,277,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,278,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,279,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,280,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,281,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,282,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,283,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,284,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,285,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,286,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,287,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,288,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,289,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,290,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,291,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,292,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,293,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,294,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,295,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,296,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,297,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,298,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,299,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,300,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,301,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,302,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,303,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,304,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,305,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,306,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,307,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,308,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,309,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,310,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,311,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,312,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,313,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,314,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,315,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,316,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,317,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,318,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,319,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,320,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,321,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,322,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,323,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,324,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,325,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,326,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,327,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,328,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,329,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,330,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,331,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,332,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,333,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,334,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,335,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,336,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,337,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,338,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,339,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,340,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,341,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,342,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,343,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,344,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,345,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,346,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,347,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,348,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,349,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,350,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,351,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,352,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,353,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,354,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,355,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,356,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,357,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,358,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,359,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,360,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,361,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,362,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,363,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,364,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,365,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,366,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,367,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,368,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,369,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,370,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,371,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,372,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,373,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,374,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,375,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,376,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,377,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,378,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,379,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,380,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,381,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,382,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,383,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,384,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,385,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,386,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,387,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,388,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,389,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,390,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,391,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,392,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,393,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,394,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,395,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,396,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,397,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,398,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,399,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,400,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,401,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,402,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,403,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,404,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,405,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,406,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,407,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,408,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,409,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,410,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,411,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,412,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,413,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,414,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,415,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,416,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,417,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,418,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,419,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,420,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,421,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,422,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,423,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,424,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,425,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,426,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,427,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,428,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,429,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,430,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,431,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,432,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,433,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,434,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,435,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,436,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,437,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,438,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,439,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,440,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,441,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,442,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,443,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,444,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,445,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,446,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,447,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,448,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,449,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,450,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,451,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,452,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,453,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,454,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,455,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,456,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,457,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,458,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,459,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,460,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,461,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,462,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,463,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,464,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,465,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,466,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,467,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,468,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,469,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,470,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,471,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,472,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,473,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,474,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,475,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,476,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,477,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,478,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,479,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,480,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,481,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,482,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,483,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,484,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,485,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,486,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,487,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,488,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,489,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,490,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,491,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,492,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,493,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,494,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,495,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,496,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,497,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,498,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,499,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,500,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,501,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,502,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,503,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,504,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,505,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,506,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,507,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,508,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,509,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,510,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,511,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,512,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,513,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,514,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,515,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,516,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,517,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,518,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,519,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,520,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,521,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,522,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,523,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,524,0.857142857,0.142857143,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0
Biased,English,1,525,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,526,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,527,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,528,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,529,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,530,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
Biased,English,1,531,0.857142857,0.142857143,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0
